Date Time,Date Time(RAW),Total Online Devices,Total Online Devices(RAW),Speed Bad,Speed Bad(RAW),Speed Good,Speed Good(RAW),Speed Better,Speed Better(RAW),Experience Worse,Experience Worse(RAW),Experience Bad,Experience Bad(RAW),Experience Good,Experience Good(RAW),Experience Better,Experience Better(RAW),Downtime,Downtime(RAW),Coverage,Coverage(RAW)
27-11-2023 18:00:00 - 19:00:00,45257.75,78 #,78.1833,"1,12 #",1.1167,17 #,17.1667,60 #,59.9,0 #,0,"2,77 #",2.7667,"0,77 #",0.7667,76 #,75.6,0%,0,100%,10000
27-11-2023 19:00:00 - 20:00:00,45257.79167,65 #,64.9333,"0,45 #",0.45,12 #,11.5333,53 #,52.95,0 #,0,"1,52 #",1.5167,"0,15 #",0.15,64 #,63.8833,0%,0,100%,10000
27-11-2023 20:00:00 - 21:00:00,45257.83333,65 #,64.6667,"0,88 #",0.8833,12 #,11.6667,52 #,52.1167,0 #,0,"0,98 #",0.9833,"0,48 #",0.4833,64 #,63.7833,0%,0,100%,10000
27-11-2023 21:00:00 - 22:00:00,45257.875,60 #,59.9833,"0,28 #",0.2833,"9,95 #",9.95,50 #,49.75,0 #,0,"0,73 #",0.7333,"0,18 #",0.1833,60 #,59.5667,0%,0,100%,10000
27-11-2023 22:00:00 - 23:00:00,45257.91667,58 #,58.2,"0,18 #",0.1833,"8,23 #",8.2333,50 #,49.7833,0 #,0,"0,35 #",0.35,"0,08 #",0.0833,58 #,57.8667,0%,0,100%,10000
27-11-2023 23:00:00 - 00:00:00,45257.95833,57 #,57.4667,"0,33 #",0.3333,"7,75 #",7.75,49 #,49.3833,0 #,0,"1,02 #",1.0167,"0,20 #",0.2,56 #,56.4,0%,0,100%,10000
28-11-2023 00:00:00 - 01:00:00,45258,54 #,53.7167,"0,23 #",0.2333,"7,08 #",7.0833,46 #,46.4,0 #,0,"0,23 #",0.2333,0 #,0,54 #,53.5833,0%,0,100%,10000
28-11-2023 01:00:00 - 02:00:00,45258.04167,54 #,53.5,"0,33 #",0.3333,"7,20 #",7.2,46 #,45.9667,0 #,0,"0,05 #",0.05,0 #,0,53 #,53.4667,0%,0,100%,10000
28-11-2023 02:00:00 - 03:00:00,45258.08333,53 #,52.7833,"0,30 #",0.3,"7,63 #",7.6333,45 #,44.85,0 #,0,"0,20 #",0.2,0 #,0,53 #,52.7,0%,0,100%,10000
28-11-2023 03:00:00 - 04:00:00,45258.125,52 #,51.6333,"0,03 #",0.0333,"6,57 #",6.5667,45 #,45.0333,0 #,0,"0,10 #",0.1,0 #,0,52 #,51.5833,0%,0,100%,10000
28-11-2023 04:00:00 - 05:00:00,45258.16667,51 #,51.3833,"0,35 #",0.35,"7,10 #",7.1,44 #,43.9333,0 #,0,"0,07 #",0.0667,"0,08 #",0.0833,51 #,51.45,0%,0,100%,10000
28-11-2023 05:00:00 - 06:00:00,45258.20833,52 #,51.5,"0,58 #",0.5833,"7,32 #",7.3167,44 #,43.6,0 #,0,"0,28 #",0.2833,"0,08 #",0.0833,51 #,51.2833,0%,0,100%,10000
28-11-2023 06:00:00 - 07:00:00,45258.25,53 #,52.6,"0,72 #",0.7167,"8,30 #",8.3,44 #,43.5833,0 #,0,"0,02 #",0.0167,"0,25 #",0.25,52 #,52.4167,0%,0,100%,10000
28-11-2023 07:00:00 - 08:00:00,45258.29167,55 #,54.8833,"0,55 #",0.55,"9,85 #",9.85,44 #,44.4833,0 #,0,"0,33 #",0.3333,"0,23 #",0.2333,55 #,55.0833,0%,0,100%,10000
28-11-2023 08:00:00 - 09:00:00,45258.33333,90 #,89.75,"2,48 #",2.4833,22 #,21.9333,65 #,65.3333,0 #,0,"3,42 #",3.4167,"1,42 #",1.4167,88 #,87.65,0%,0,100%,10000
28-11-2023 09:00:00 - 10:00:00,45258.375,265 #,264.75,"7,02 #",7.0167,72 #,72.4667,185 #,185.2667,0 #,0,20 #,19.6333,"5,45 #",5.45,246 #,245.6667,0%,0,100%,10000
28-11-2023 10:00:00 - 11:00:00,45258.41667,340 #,339.95,"5,85 #",5.85,61 #,61.3,273 #,272.8,0 #,0,16 #,15.7,"2,37 #",2.3667,326 #,325.5167,0%,0,100%,10000
28-11-2023 11:00:00 - 12:00:00,45258.45833,351 #,350.7333,"7,13 #",7.1333,66 #,66.1167,277 #,277.4833,0 #,0,16 #,16,"4,90 #",4.9,333 #,333.45,0%,0,100%,10000
28-11-2023 12:00:00 - 13:00:00,45258.5,291 #,291.4667,"8,17 #",8.1667,57 #,56.9833,226 #,226.3167,0 #,0,14 #,14.0167,"3,30 #",3.3,278 #,277.8,0%,0,100%,10000
28-11-2023 13:00:00 - 14:00:00,45258.54167,357 #,357.2167,"9,87 #",9.8667,68 #,68.4167,279 #,278.9333,0 #,0,20 #,19.65,"3,77 #",3.7667,340 #,339.85,0%,0,100%,10000
28-11-2023 14:00:00 - 15:00:00,45258.58333,356 #,356.2667,"6,60 #",6.6,72 #,72.3167,277 #,277.35,0 #,0,20 #,19.7333,"4,22 #",4.2167,337 #,336.5167,0%,0,100%,10000
28-11-2023 15:00:00 - 16:00:00,45258.625,325 #,324.7333,"5,10 #",5.1,54 #,53.55,266 #,266.0833,0 #,0,15 #,14.6833,"3,25 #",3.25,310 #,309.95,0%,0,100%,10000
28-11-2023 16:00:00 - 17:00:00,45258.66667,258 #,257.8667,"5,57 #",5.5667,50 #,50.4333,202 #,201.8667,0 #,0,13 #,13.1333,"2,73 #",2.7333,244 #,244.0167,0%,0,100%,10000
28-11-2023 17:00:00 - 18:00:00,45258.70833,162 #,161.8167,"3,60 #",3.6,39 #,39.4,119 #,118.8167,0 #,0,"9,95 #",9.95,"2,68 #",2.6833,151 #,151,0%,0,100%,10000
28-11-2023 18:00:00 - 19:00:00,45258.75,99 #,98.9333,"2,15 #",2.15,24 #,23.7167,73 #,73.0667,0 #,0,"4,70 #",4.7,"1,05 #",1.05,94 #,94.0667,0%,0,100%,10000
28-11-2023 19:00:00 - 20:00:00,45258.79167,79 #,78.5333,"1,40 #",1.4,13 #,12.8667,64 #,64.2667,0 #,0,"1,53 #",1.5333,"0,12 #",0.1167,77 #,77.3,0%,0,100%,10000
28-11-2023 20:00:00 - 21:00:00,45258.83333,66 #,66.0667,"0,80 #",0.8,14 #,13.8833,51 #,51.3833,0 #,0,"1,25 #",1.25,"0,25 #",0.25,65 #,65.05,0%,0,100%,10000
28-11-2023 21:00:00 - 22:00:00,45258.875,58 #,57.8833,"0,12 #",0.1167,10 #,10.05,48 #,47.7167,0 #,0,"0,15 #",0.15,"0,08 #",0.0833,58 #,58.0667,0%,0,100%,10000
28-11-2023 22:00:00 - 23:00:00,45258.91667,57 #,57.0167,"0,48 #",0.4833,"9,72 #",9.7167,47 #,46.8167,0 #,0,"0,37 #",0.3667,"0,08 #",0.0833,57 #,56.85,0%,0,100%,10000
28-11-2023 23:00:00 - 00:00:00,45258.95833,57 #,56.9833,"0,73 #",0.7333,"9,97 #",9.9667,46 #,46.2833,0 #,0,"0,23 #",0.2333,0 #,0,57 #,56.85,0%,0,100%,10000
29-11-2023 00:00:00 - 01:00:00,45259,56 #,56.4576,"0,10 #",0.1017,"9,03 #",9.0339,47 #,47.322,0 #,0,"0,39 #",0.3898,"0,25 #",0.2542,56 #,56.0339,0%,0,100%,10000
29-11-2023 01:00:00 - 02:00:00,45259.04167,57 #,56.7049,"0,15 #",0.1475,"9,64 #",9.6393,47 #,46.918,0 #,0,"0,08 #",0.082,"0,08 #",0.082,57 #,56.7705,0%,0,100%,10000
29-11-2023 02:00:00 - 03:00:00,45259.08333,53 #,52.7667,"0,03 #",0.0333,"9,98 #",9.9833,43 #,42.75,0 #,0,"0,48 #",0.4833,"0,07 #",0.0667,52 #,52.2833,0%,0,100%,10000
29-11-2023 03:00:00 - 04:00:00,45259.125,52 #,51.5667,"0,02 #",0.0167,"9,20 #",9.2,42 #,42.35,0 #,0,0 #,0,"0,08 #",0.0833,52 #,51.6333,0%,0,100%,10000
29-11-2023 04:00:00 - 05:00:00,45259.16667,51 #,51.4833,"0,27 #",0.2667,"9,12 #",9.1167,42 #,42.1,0 #,0,0 #,0,"0,08 #",0.0833,52 #,51.55,0%,0,100%,10000
29-11-2023 05:00:00 - 06:00:00,45259.20833,52 #,51.65,"0,17 #",0.1667,"9,15 #",9.15,42 #,42.3333,0 #,0,0 #,0,0 #,0,52 #,51.8333,0%,0,100%,10000
29-11-2023 06:00:00 - 07:00:00,45259.25,53 #,52.5254,"0,05 #",0.0508,"8,29 #",8.2881,44 #,44.1864,0 #,0,0 #,0,"0,08 #",0.0847,52 #,52.4915,0%,0,100%,10000
29-11-2023 07:00:00 - 08:00:00,45259.29167,57 #,56.7377,"0,66 #",0.6557,10 #,10.3934,46 #,45.6885,0 #,0,"0,43 #",0.4262,"0,28 #",0.2787,56 #,56.2131,0%,0,100%,10000
29-11-2023 08:00:00 - 09:00:00,45259.33333,83 #,83.3667,"1,67 #",1.6667,19 #,18.6667,63 #,63.0333,0 #,0,"1,53 #",1.5333,"0,33 #",0.3333,84 #,83.65,0%,0,100%,10000
29-11-2023 09:00:00 - 10:00:00,45259.375,210 #,209.9333,"3,63 #",3.6333,42 #,42.45,164 #,163.85,0 #,0,"8,97 #",8.9667,"3,03 #",3.0333,201 #,201.4833,0%,0,100%,10000
29-11-2023 10:00:00 - 11:00:00,45259.41667,266 #,266,"3,53 #",3.5333,45 #,44.6333,218 #,217.8333,0 #,0,11 #,10.8333,"2,50 #",2.5,255 #,255.0167,0%,0,100%,10000
29-11-2023 11:00:00 - 12:00:00,45259.45833,259 #,259.0667,"4,70 #",4.7,45 #,44.6667,210 #,209.7,0 #,0,11 #,11.1167,"3,38 #",3.3833,248 #,247.75,0%,0,100%,10000
29-11-2023 12:00:00 - 13:00:00,45259.5,247 #,246.5833,"6,23 #",6.2333,50 #,49.6667,191 #,190.6833,0 #,0,14 #,13.8,"3,10 #",3.1,233 #,233.1667,0%,0,100%,10000
29-11-2023 13:00:00 - 14:00:00,45259.54167,324 #,323.75,"6,82 #",6.8167,68 #,67.7,249 #,249.2333,0 #,0,18 #,18.1333,"3,50 #",3.5,307 #,307.1833,0%,0,100%,10000
29-11-2023 14:00:00 - 15:00:00,45259.58333,328 #,327.75,"4,92 #",4.9167,59 #,59.1833,264 #,263.65,0 #,0,16 #,15.7167,"4,08 #",4.0833,313 #,312.5667,0%,0,100%,10000
29-11-2023 15:00:00 - 16:00:00,45259.625,318 #,317.5167,"6,12 #",6.1167,51 #,51.4,260 #,260,0 #,0,13 #,12.75,"2,42 #",2.4167,306 #,306.45,0%,0,100%,10000
29-11-2023 16:00:00 - 17:00:00,45259.66667,241 #,240.95,"4,90 #",4.9,47 #,47.1333,189 #,188.9167,0 #,0,13 #,13.0833,"3,03 #",3.0333,228 #,227.85,0%,0,100%,10000
29-11-2023 17:00:00 - 18:00:00,45259.70833,161 #,161.15,"3,85 #",3.85,31 #,31.2,126 #,126.1,0 #,0,"8,07 #",8.0667,"1,83 #",1.8333,153 #,152.6833,0%,0,100%,10000
29-11-2023 18:00:00 - 19:00:00,45259.75,100 #,100.1833,"3,33 #",3.3333,18 #,18.25,79 #,78.6,0 #,0,"3,68 #",3.6833,"0,97 #",0.9667,96 #,96.2833,0%,0,100%,10000
29-11-2023 19:00:00 - 20:00:00,45259.79167,68 #,68.45,"0,87 #",0.8667,11 #,10.5833,57 #,57,0 #,0,"1,58 #",1.5833,"0,32 #",0.3167,67 #,67.2667,0%,0,100%,10000
29-11-2023 20:00:00 - 21:00:00,45259.83333,65 #,64.6,"1,27 #",1.2667,"8,48 #",8.4833,55 #,54.85,0 #,0,"0,80 #",0.8,"0,45 #",0.45,64 #,64.0667,0%,0,100%,10000
29-11-2023 21:00:00 - 22:00:00,45259.875,59 #,59.0333,"1,10 #",1.1,"8,32 #",8.3167,50 #,49.6167,0 #,0,"0,65 #",0.65,"0,32 #",0.3167,60 #,59.5833,0%,0,100%,10000
29-11-2023 22:00:00 - 23:00:00,45259.91667,56 #,56.3333,"1,23 #",1.2333,"7,27 #",7.2667,48 #,47.8333,0 #,0,"0,30 #",0.3,0 #,0,57 #,57.4,0%,0,100%,10000
29-11-2023 23:00:00 - 00:00:00,45259.95833,58 #,57.5,"0,48 #",0.4833,"9,07 #",9.0667,48 #,47.95,0 #,0,"0,45 #",0.45,"0,17 #",0.1667,58 #,57.8667,0%,0,100%,10000
30-11-2023 00:00:00 - 01:00:00,45260,56 #,56.0847,"0,49 #",0.4915,"6,34 #",6.339,49 #,49.2542,0 #,0,"0,49 #",0.4915,0 #,0,56 #,56,0%,0,100%,10000
30-11-2023 01:00:00 - 02:00:00,45260.04167,54 #,54.0984,"0,33 #",0.3279,"5,48 #",5.4754,48 #,48.2951,0 #,0,"0,48 #",0.4754,0 #,0,54 #,54.1803,0%,0,100%,10000
30-11-2023 02:00:00 - 03:00:00,45260.08333,54 #,53.65,"0,12 #",0.1167,"6,67 #",6.6667,47 #,46.8667,0 #,0,"0,12 #",0.1167,0 #,0,54 #,54,0%,0,100%,10000
30-11-2023 03:00:00 - 04:00:00,45260.125,,,,,,,,,,,,,,,,,0%,0,0%,0
30-11-2023 04:00:00 - 05:00:00,45260.16667,,,,,,,,,,,,,,,,,0%,0,0%,0
30-11-2023 05:00:00 - 06:00:00,45260.20833,,,,,,,,,,,,,,,,,0%,0,0%,0
30-11-2023 06:00:00 - 07:00:00,45260.25,53 #,52.6364,"0,06 #",0.0606,"5,94 #",5.9394,47 #,46.6364,0 #,0,"0,27 #",0.2727,0 #,0,53 #,52.8788,0%,0,100%,10000
30-11-2023 07:00:00 - 08:00:00,45260.29167,55 #,55.2833,"0,70 #",0.7,"7,17 #",7.1667,47 #,47.4167,0 #,0,"0,80 #",0.8,"0,18 #",0.1833,56 #,56.2333,0%,0,100%,10000
30-11-2023 08:00:00 - 09:00:00,45260.33333,86 #,85.55,"2,32 #",2.3167,17 #,17.4667,66 #,65.7667,0 #,0,"2,37 #",2.3667,"0,80 #",0.8,85 #,85.1,0%,0,100%,10000
30-11-2023 09:00:00 - 10:00:00,45260.375,272 #,271.7667,"8,05 #",8.05,57 #,57.4833,206 #,206.2333,0 #,0,15 #,14.6167,"3,55 #",3.55,260 #,259.6833,0%,0,100%,10000
30-11-2023 10:00:00 - 11:00:00,45260.41667,328 #,328.2167,"6,75 #",6.75,56 #,56.15,265 #,265.3167,0 #,0,14 #,14.2,"3,83 #",3.8333,314 #,313.6667,0%,0,100%,10000
30-11-2023 11:00:00 - 12:00:00,45260.45833,356 #,356,7 #,7,72 #,72.3667,277 #,276.6333,0 #,0,17 #,17.15,"4,72 #",4.7167,338 #,338.2,0%,0,100%,10000
30-11-2023 12:00:00 - 13:00:00,45260.5,323 #,322.7167,"9,83 #",9.8333,71 #,70.5833,242 #,242.3,0 #,0,16 #,15.5,"4,92 #",4.9167,307 #,307.2333,0%,0,100%,10000
30-11-2023 13:00:00 - 14:00:00,45260.54167,406 #,406.3,"8,70 #",8.7,82 #,82.1667,315 #,315.4333,0 #,0,23 #,23.3833,"5,63 #",5.6333,384 #,383.85,0%,0,100%,10000
30-11-2023 14:00:00 - 15:00:00,45260.58333,403 #,403.2167,11 #,11.3667,86 #,86.2833,306 #,305.5667,0 #,0,22 #,22.35,"6,82 #",6.8167,380 #,379.5333,0%,0,100%,10000
30-11-2023 15:00:00 - 16:00:00,45260.625,369 #,369.1833,10 #,10.4333,80 #,80.1833,279 #,278.5667,0 #,0,16 #,15.6,"5,73 #",5.7333,354 #,354.0833,0%,0,100%,10000
30-11-2023 16:00:00 - 17:00:00,45260.66667,304 #,303.9667,"9,28 #",9.2833,85 #,85.3,209 #,209.3833,0 #,0,21 #,20.5167,"5,45 #",5.45,282 #,282.45,0%,0,100%,10000
30-11-2023 17:00:00 - 18:00:00,45260.70833,218 #,218.0167,"7,82 #",7.8167,66 #,66.1167,144 #,144.0833,0 #,0,14 #,14.45,"3,62 #",3.6167,203 #,203.4667,0%,0,100%,10000
30-11-2023 18:00:00 - 19:00:00,45260.75,134 #,133.6333,"4,38 #",4.3833,44 #,43.8833,85 #,85.3667,0 #,0,"9,12 #",9.1167,"1,48 #",1.4833,125 #,124.75,0%,0,100%,10000
30-11-2023 19:00:00 - 20:00:00,45260.79167,74 #,74.25,"1,58 #",1.5833,17 #,17.1833,55 #,55.4833,0 #,0,"2,73 #",2.7333,"0,40 #",0.4,72 #,71.9167,0%,0,100%,10000
30-11-2023 20:00:00 - 21:00:00,45260.83333,66 #,66.0667,1 #,1,13 #,12.7333,52 #,52.3333,0 #,0,"1,27 #",1.2667,"0,45 #",0.45,65 #,64.9,0%,0,100%,10000
30-11-2023 21:00:00 - 22:00:00,45260.875,61 #,61.2667,"0,67 #",0.6667,10 #,10.2333,50 #,50.3667,0 #,0,"0,77 #",0.7667,"0,20 #",0.2,61 #,61.1667,0%,0,100%,10000
30-11-2023 22:00:00 - 23:00:00,45260.91667,60 #,59.75,"0,67 #",0.6667,11 #,11.0833,48 #,48,0 #,0,"1,15 #",1.15,"0,25 #",0.25,59 #,58.7833,0%,0,100%,10000
30-11-2023 23:00:00 - 00:00:00,45260.95833,57 #,56.95,"0,78 #",0.7833,8 #,8,48 #,48.1667,0 #,0,"0,17 #",0.1667,"0,18 #",0.1833,57 #,56.9,0%,0,100%,10000
1-12-2023 00:00:00 - 01:00:00,45261,54 #,54.25,"0,45 #",0.45,"5,85 #",5.85,48 #,47.95,0 #,0,"0,27 #",0.2667,0 #,0,54 #,54.2,0%,0,100%,10000
1-12-2023 01:00:00 - 02:00:00,45261.04167,55 #,54.6833,"0,45 #",0.45,"6,17 #",6.1667,48 #,48.0667,0 #,0,"0,25 #",0.25,0 #,0,55 #,54.75,0%,0,100%,10000
1-12-2023 02:00:00 - 03:00:00,45261.08333,54 #,54.4167,"0,22 #",0.2167,"6,70 #",6.7,48 #,47.5,0 #,0,0 #,0,0 #,0,55 #,54.75,0%,0,100%,10000
1-12-2023 03:00:00 - 04:00:00,45261.125,55 #,54.9,"0,17 #",0.1667,"6,72 #",6.7167,48 #,48.0167,0 #,0,0 #,0,0 #,0,55 #,54.9333,0%,0,100%,10000
1-12-2023 04:00:00 - 05:00:00,45261.16667,55 #,55.15,"0,37 #",0.3667,"7,03 #",7.0333,48 #,47.75,0 #,0,0 #,0,"0,08 #",0.0833,55 #,55.2667,0%,0,100%,10000
1-12-2023 05:00:00 - 06:00:00,45261.20833,55 #,55.1167,0 #,0,"7,27 #",7.2667,48 #,47.85,0 #,0,"0,17 #",0.1667,"0,02 #",0.0167,55 #,55,0%,0,100%,10000
1-12-2023 06:00:00 - 07:00:00,45261.25,56 #,56.45,"0,15 #",0.15,"8,78 #",8.7833,48 #,47.5167,0 #,0,"0,10 #",0.1,0 #,0,57 #,56.5833,0%,0,100%,10000
1-12-2023 07:00:00 - 08:00:00,45261.29167,58 #,58.4333,"0,50 #",0.5,"9,73 #",9.7333,48 #,48.2,0 #,0,"0,55 #",0.55,"0,42 #",0.4167,58 #,58.3667,0%,0,100%,10000
1-12-2023 08:00:00 - 09:00:00,45261.33333,91 #,90.7,"2,67 #",2.6667,27 #,27.35,61 #,60.6833,0 #,0,"3,48 #",3.4833,"1,38 #",1.3833,87 #,87.2,0%,0,100%,10000
1-12-2023 09:00:00 - 10:00:00,45261.375,179 #,178.85,"5,17 #",5.1667,48 #,48.2,125 #,125.4833,0 #,0,"9,47 #",9.4667,"2,73 #",2.7333,169 #,169.45,0%,0,100%,10000
1-12-2023 10:00:00 - 11:00:00,45261.41667,227 #,226.8667,"5,38 #",5.3833,61 #,60.7333,161 #,160.75,0 #,0,"9,55 #",9.55,"3,18 #",3.1833,219 #,218.9667,0%,0,100%,10000
1-12-2023 11:00:00 - 12:00:00,45261.45833,244 #,243.9333,"5,98 #",5.9833,51 #,51.3167,187 #,186.6333,0 #,0,"8,53 #",8.5333,"2,92 #",2.9167,235 #,235.2667,0%,0,100%,10000
1-12-2023 12:00:00 - 13:00:00,45261.5,242 #,242.3667,"6,53 #",6.5333,69 #,69.4667,166 #,166.3667,0 #,0,11 #,10.7667,"5,43 #",5.4333,231 #,230.85,0%,0,100%,10000
1-12-2023 13:00:00 - 14:00:00,45261.54167,278 #,277.55,"3,92 #",3.9167,56 #,55.9167,218 #,217.7167,0 #,0,11 #,11.0833,"3,77 #",3.7667,267 #,267,0%,0,100%,10000
1-12-2023 14:00:00 - 15:00:00,45261.58333,277 #,276.6333,"7,40 #",7.4,67 #,67.3167,202 #,201.9167,0 #,0,16 #,16.25,"2,92 #",2.9167,262 #,261.7833,0%,0,100%,10000
1-12-2023 15:00:00 - 16:00:00,45261.625,232 #,232.2667,"5,63 #",5.6333,64 #,63.6333,163 #,163,0 #,0,11 #,11.3833,"2,77 #",2.7667,222 #,221.9,0%,0,100%,10000
1-12-2023 16:00:00 - 17:00:00,45261.66667,167 #,166.5667,"5,85 #",5.85,44 #,43.55,117 #,117.1667,0 #,0,"9,65 #",9.65,"1,65 #",1.65,158 #,157.8667,0%,0,100%,10000
1-12-2023 17:00:00 - 18:00:00,45261.70833,98 #,97.8833,"2,68 #",2.6833,24 #,23.8833,71 #,71.3167,0 #,0,"4,90 #",4.9,"1,77 #",1.7667,92 #,91.9333,0%,0,100%,10000
1-12-2023 18:00:00 - 19:00:00,45261.75,76 #,75.5667,"0,60 #",0.6,15 #,14.75,60 #,60.2167,0 #,0,"1,28 #",1.2833,"0,13 #",0.1333,75 #,75.35,0%,0,100%,10000
1-12-2023 19:00:00 - 20:00:00,45261.79167,71 #,70.5833,"0,83 #",0.8333,10 #,10.15,60 #,59.6,0 #,0,"0,55 #",0.55,"0,07 #",0.0667,71 #,71.2667,0%,0,100%,10000
1-12-2023 20:00:00 - 21:00:00,45261.83333,69 #,68.6167,"0,85 #",0.85,11 #,10.7,57 #,57.0667,0 #,0,"0,48 #",0.4833,"0,10 #",0.1,68 #,68.3833,0%,0,100%,10000
1-12-2023 21:00:00 - 22:00:00,45261.875,64 #,63.5333,"0,38 #",0.3833,"9,47 #",9.4667,54 #,53.6833,0 #,0,"0,17 #",0.1667,"0,15 #",0.15,63 #,63.3833,0%,0,100%,10000
1-12-2023 22:00:00 - 23:00:00,45261.91667,20 #,20.4,"0,23 #",0.225,"3,35 #",3.35,17 #,16.825,0 #,0,"0,17 #",0.175,0 #,0,20 #,20.25,75%,74.53,100%,10000
1-12-2023 23:00:00 - 00:00:00,45261.95833,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,100%,100,100%,10000
2-12-2023 00:00:00 - 01:00:00,45262,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,0 #,0,100%,100,100%,10000
2-12-2023 01:00:00 - 02:00:00,45262.04167,53 #,53.2105,"1,75 #",1.7544,16 #,15.6316,36 #,35.8246,0 #,0,"2,14 #",2.1404,"0,96 #",0.9649,53 #,52.8596,4%,3.7,100%,10000
2-12-2023 02:00:00 - 03:00:00,45262.08333,49 #,49.2,"0,43 #",0.4333,"8,12 #",8.1167,41 #,40.65,0 #,0,"0,18 #",0.1833,"0,20 #",0.2,49 #,49.2333,0%,0,100%,10000
2-12-2023 03:00:00 - 04:00:00,45262.125,50 #,50,"0,17 #",0.1667,"7,62 #",7.6167,42 #,42.2167,0 #,0,0 #,0,0 #,0,50 #,50.1667,0%,0,100%,10000
2-12-2023 04:00:00 - 05:00:00,45262.16667,51 #,50.8167,"0,30 #",0.3,"8,62 #",8.6167,42 #,41.9,0 #,0,"0,08 #",0.0833,"0,05 #",0.05,51 #,50.7833,0%,0,100%,10000
2-12-2023 05:00:00 - 06:00:00,45262.20833,51 #,50.7414,"0,17 #",0.1724,"7,17 #",7.1724,43 #,43.3966,0 #,0,"0,09 #",0.0862,0 #,0,51 #,50.8276,3%,2.8,100%,10000
2-12-2023 06:00:00 - 07:00:00,45262.25,52 #,52.1667,"0,07 #",0.0741,"8,57 #",8.5741,44 #,43.5185,0 #,0,"0,09 #",0.0926,0 #,0,53 #,52.7037,9%,8.69,100%,10000
2-12-2023 07:00:00 - 08:00:00,45262.29167,53 #,52.5833,0 #,0,"7,75 #",7.75,45 #,44.8333,0 #,0,"0,15 #",0.15,0 #,0,53 #,52.5167,0%,0,100%,10000
2-12-2023 08:00:00 - 09:00:00,45262.33333,53 #,53.1,"0,43 #",0.4333,"8,12 #",8.1167,45 #,44.55,0 #,0,"0,18 #",0.1833,0 #,0,53 #,53.1833,0%,0,100%,10000
2-12-2023 09:00:00 - 10:00:00,45262.375,56 #,55.8833,"0,45 #",0.45,"9,43 #",9.4333,46 #,46,0 #,0,"0,17 #",0.1667,"0,27 #",0.2667,56 #,55.7,0%,0,100%,10000
2-12-2023 10:00:00 - 11:00:00,45262.41667,60 #,59.7222,"0,22 #",0.2222,12 #,12.0926,47 #,47.4074,0 #,0,"0,37 #",0.3704,"0,04 #",0.037,60 #,59.9259,8%,8.25,100%,10000
2-12-2023 11:00:00 - 12:00:00,45262.45833,64 #,63.65,"0,90 #",0.9,13 #,12.7333,50 #,50.0167,0 #,0,"1,08 #",1.0833,"0,13 #",0.1333,63 #,62.8833,0%,0,100%,10000
2-12-2023 12:00:00 - 13:00:00,45262.5,64 #,63.8833,"1,52 #",1.5167,12 #,12.05,50 #,50.3167,0 #,0,"1,42 #",1.4167,"0,20 #",0.2,63 #,63.4667,0%,0,100%,10000
2-12-2023 13:00:00 - 14:00:00,45262.54167,68 #,67.9167,"0,95 #",0.95,15 #,14.8,52 #,52.1667,0 #,0,"1,35 #",1.35,"0,58 #",0.5833,67 #,66.7667,0%,0,100%,10000
2-12-2023 14:00:00 - 15:00:00,45262.58333,66 #,66.1833,"0,82 #",0.8167,14 #,14.4,51 #,50.9667,0 #,0,"1,60 #",1.6,"0,27 #",0.2667,65 #,64.7,0%,0,100%,10000
2-12-2023 15:00:00 - 16:00:00,45262.625,70 #,69.7333,"1,90 #",1.9,16 #,15.6333,52 #,52.2,0 #,0,"1,62 #",1.6167,"0,27 #",0.2667,69 #,69.05,0%,0,100%,10000
2-12-2023 16:00:00 - 17:00:00,45262.66667,69 #,69.3,"1,30 #",1.3,15 #,15.0667,53 #,52.9333,0 #,0,"1,83 #",1.8333,"0,38 #",0.3833,68 #,68.1167,0%,0,100%,10000
2-12-2023 17:00:00 - 18:00:00,45262.70833,69 #,68.7833,"0,95 #",0.95,15 #,15.45,52 #,52.3833,0 #,0,"1,35 #",1.35,"0,20 #",0.2,68 #,67.65,0%,0,100%,10000
2-12-2023 18:00:00 - 19:00:00,45262.75,72 #,71.7667,"0,98 #",0.9833,17 #,16.9167,54 #,53.8667,0 #,0,"1,95 #",1.95,"0,35 #",0.35,71 #,70.5667,0%,0,100%,10000
2-12-2023 19:00:00 - 20:00:00,45262.79167,66 #,66.1,"0,48 #",0.4833,14 #,14.05,52 #,51.5667,0 #,0,"1,02 #",1.0167,"0,08 #",0.0833,66 #,65.9333,0%,0,100%,10000
2-12-2023 20:00:00 - 21:00:00,45262.83333,67 #,67.15,"0,47 #",0.4667,14 #,13.7833,53 #,52.9,0 #,0,"0,83 #",0.8333,"0,47 #",0.4667,67 #,66.8667,0%,0,100%,10000
2-12-2023 21:00:00 - 22:00:00,45262.875,66 #,65.8333,"0,70 #",0.7,14 #,13.6833,51 #,51.45,0 #,0,"1,40 #",1.4,"0,38 #",0.3833,65 #,65.1833,0%,0,100%,10000
2-12-2023 22:00:00 - 23:00:00,45262.91667,64 #,63.6,"0,35 #",0.35,13 #,12.6333,51 #,50.6167,0 #,0,"0,55 #",0.55,"0,22 #",0.2167,64 #,64,0%,0,100%,10000
